City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bengaluru,2017-03-06 12:00:00,25.12,66.09,6.35,31.25,0.0,29.01,0.12,7.85,20.38,1.25,1.31,,52.0,Satisfactory
Bengaluru,2017-03-07 12:00:00,26.76,53.08,9.56,27.03,0.0,32.15,0.34,6.12,41.52,1.66,1.6,,62.0,Satisfactory
Bengaluru,2017-03-08 12:00:00,33.3,109.01,9.52,44.16,0.0,32.82,8.37,8.72,19.6,1.75,2.0,,178.0,Moderate
Bengaluru,2017-03-09 12:00:00,25.71,,5.26,31.92,0.0,30.76,0.0,2.63,24.01,1.5,1.5,,71.0,Satisfactory
Bengaluru,2017-03-10 12:00:00,26.86,,4.52,16.38,0.0,28.65,0.0,4.14,46.09,1.0,1.0,,68.0,Satisfactory
Bengaluru,2017-03-11 12:00:00,34.78,38.1,6.29,16.11,0.0,23.35,0.39,10.27,43.32,2.0,1.54,,54.0,Satisfactory
Bengaluru,2017-03-12 12:00:00,16.08,,8.38,19.16,0.0,24.93,0.0,4.1,37.94,2.0,1.5,,57.0,Satisfactory
Bengaluru,2017-03-13 12:00:00,28.51,98.57,6.82,27.6,0.0,28.62,0.32,5.63,35.09,2.0,1.5,,46.0,Good
Bengaluru,2017-03-14 12:00:00,19.54,67.45,7.3,22.65,0.0,24.39,0.36,3.55,9.97,1.0,1.0,,73.0,Satisfactory
Bengaluru,2017-03-15 12:00:00,20.9,,7.22,30.03,0.0,31.84,0.0,2.41,7.37,0.81,0.81,,43.0,Good
Bengaluru,2017-03-16 12:00:00,24.86,63.09,5.1,25.03,0.0,25.74,0.42,3.32,51.51,0.44,0.67,,57.0,Satisfactory
Bengaluru,2017-03-17 12:00:00,25.68,,3.78,16.92,0.0,29.99,0.0,6.43,89.53,3.22,3.22,,90.0,Satisfactory
Bengaluru,2017-03-18 12:00:00,24.51,68.36,4.27,17.55,,24.9,0.93,3.98,128.88,2.0,2.0,,104.0,Moderate
Bengaluru,2017-03-19 12:00:00,30.88,,5.3,18.45,0.0,24.15,0.0,3.77,127.84,2.02,1.77,,103.0,Moderate
Bengaluru,2017-03-20 12:00:00,33.98,89.03,4.09,21.7,0.0,26.51,0.46,11.13,79.83,2.25,1.0,,76.0,Satisfactory
Bengaluru,2017-03-21 12:00:00,30.99,77.77,5.59,28.27,0.0,25.34,0.16,4.5,65.14,1.76,1.76,,84.0,Satisfactory
Bengaluru,2017-03-22 12:00:00,33.62,,4.41,23.43,,23.48,,3.65,63.03,1.5,11.01,,72.0,Satisfactory
Bengaluru,2017-03-23 12:00:00,33.65,83.18,6.01,36.52,,24.3,0.94,9.45,40.92,1.76,2.01,,90.0,Satisfactory
Bengaluru,2017-03-24 12:00:00,38.32,,5.02,22.38,0.0,19.29,0.0,2.81,100.34,3.01,2.5,,152.0,Moderate
Bengaluru,2017-03-25 12:00:00,41.18,110.15,6.9,21.48,,19.56,0.97,8.5,115.34,3.26,2.25,,112.0,Moderate
Bengaluru,2017-03-26 12:00:00,43.52,107.19,8.3,39.02,0.0,22.35,0.7,16.77,,,,,98.0,Satisfactory
Bengaluru,2017-03-27 12:00:00,34.42,78.3,5.49,35.29,0.0,23.36,0.11,4.74,66.44,2.16,1.66,,80.0,Satisfactory
Bengaluru,2017-03-28 12:00:00,28.22,79.28,4.33,39.49,0.0,24.89,0.02,3.94,83.06,2.92,2.84,,83.0,Satisfactory
Bengaluru,2017-03-29 12:00:00,22.65,81.07,1.73,21.27,,29.74,1.16,2.78,85.6,2.25,2.0,,122.0,Moderate
Bengaluru,2017-03-30 12:00:00,23.1,,2.56,16.91,0.0,25.83,0.0,2.08,89.75,2.25,2.0,,92.0,Satisfactory
Bengaluru,2017-03-31 12:00:00,37.42,,3.09,39.33,,20.34,,2.18,97.5,2.25,2.0,,111.0,Moderate
Bengaluru,2017-04-01 12:00:00,29.2,,2.54,16.79,0.0,23.6,0.0,1.52,116.8,2.25,1.75,,131.0,Moderate
Bengaluru,2017-04-02 12:00:00,24.63,76.97,2.1,16.44,,,0.79,1.93,99.51,1.5,1.42,,114.0,Moderate
Bengaluru,2017-04-03 12:00:00,27.01,64.25,1.9,15.63,0.0,25.21,0.26,2.07,113.03,1.08,1.0,,108.0,Moderate
Bengaluru,2017-04-04 12:00:00,31.7,74.11,1.99,18.16,,23.02,0.63,3.16,144.66,2.0,1.5,,126.0,Moderate
Bengaluru,2017-04-05 12:00:00,29.02,63.07,2.49,15.82,0.0,27.31,0.0,2.2,99.55,1.5,1.0,,92.0,Satisfactory
Bengaluru,2017-04-06 12:00:00,24.84,78.97,3.14,15.93,,24.32,0.86,2.49,165.37,2.5,2.0,,130.0,Moderate
Bengaluru,2017-04-07 12:00:00,27.22,75.04,2.38,16.62,0.0,27.58,0.34,2.92,98.98,4.6,1.22,,80.0,Satisfactory
Bengaluru,2017-04-08 12:00:00,26.56,89.21,4.03,18.0,0.0,25.61,0.38,2.27,100.96,1.75,1.57,,89.0,Satisfactory
Bengaluru,2017-04-09 12:00:00,18.77,63.61,4.11,16.06,0.0,26.85,0.36,2.52,64.04,1.51,1.51,,74.0,Satisfactory
Bengaluru,2017-04-10 12:00:00,44.12,74.72,3.18,14.66,,25.11,0.63,2.62,130.86,1.5,1.0,,102.0,Moderate
Bengaluru,2017-04-11 12:00:00,27.28,70.38,2.7,26.26,0.0,,0.42,1.93,144.98,2.5,2.0,,115.0,Moderate
Bengaluru,2017-04-12 12:00:00,,,,,,,,,,,,,,
Bengaluru,2017-04-13 12:00:00,31.06,110.72,2.94,27.94,0.0,28.73,0.5,3.35,123.59,3.25,2.25,,,
Bengaluru,2017-04-14 12:00:00,27.1,79.89,4.03,28.14,0.0,25.79,0.64,3.92,109.67,2.5,1.5,,112.0,Moderate
Bengaluru,2017-04-15 12:00:00,18.71,89.4,2.84,20.79,0.0,,0.33,1.48,100.77,1.5,1.0,,97.0,Satisfactory
Bengaluru,2017-04-16 12:00:00,16.69,74.9,3.28,21.4,0.0,,0.5,8.19,70.23,1.0,0.5,,104.0,Moderate
Bengaluru,2017-04-17 12:00:00,49.17,73.31,3.31,18.96,0.0,29.26,0.28,4.05,81.54,1.73,1.12,,82.0,Satisfactory
Bengaluru,2017-04-18 12:00:00,26.19,104.17,4.58,18.99,0.0,25.24,0.41,3.19,54.85,0.09,0.06,,74.0,Satisfactory
Bengaluru,2017-04-19 12:00:00,28.36,74.86,4.22,18.42,,33.34,0.6,4.24,100.16,1.5,1.0,,86.0,Satisfactory
Bengaluru,2017-04-20 12:00:00,22.43,78.41,4.26,18.12,,26.78,0.56,3.93,54.83,1.0,0.5,,66.0,Satisfactory
Bengaluru,2017-04-21 12:00:00,29.52,70.91,3.63,17.82,,30.86,0.72,3.94,67.79,1.0,1.0,,72.0,Satisfactory
Bengaluru,2017-04-22 12:00:00,26.98,82.15,3.27,16.95,0.0,30.41,0.23,4.47,,1.0,1.0,,59.0,Satisfactory
Bengaluru,2017-04-23 12:00:00,22.18,,1.57,20.76,0.0,28.35,0.0,3.96,6.22,1.0,0.75,,43.0,Good
Bengaluru,2017-04-24 12:00:00,20.15,,2.1,23.21,0.0,29.62,0.0,2.34,27.28,1.46,1.01,,56.0,Satisfactory
Bengaluru,2017-04-25 12:00:00,22.13,,1.74,26.14,0.0,27.28,0.0,2.1,22.49,1.5,1.0,,60.0,Satisfactory
Bengaluru,2017-04-26 12:00:00,19.96,,3.46,31.14,0.0,30.49,0.0,2.3,107.02,1.97,1.72,,110.0,Moderate
Bengaluru,2017-04-27 12:00:00,26.63,78.39,4.69,25.29,,29.96,0.84,5.49,11.1,1.85,1.35,,91.0,Satisfactory
Bengaluru,2017-04-28 12:00:00,31.52,79.1,3.37,27.23,0.0,29.68,0.6,4.08,108.03,1.5,1.15,,100.0,Satisfactory
Bengaluru,2017-04-29 12:00:00,17.57,104.35,3.69,27.14,0.0,36.28,0.34,4.55,70.52,1.6,1.1,,158.0,Moderate
Bengaluru,2017-04-30 12:00:00,10.02,94.22,6.06,38.48,0.0,,0.46,5.37,19.14,1.89,1.28,,64.0,Satisfactory
Bengaluru,2017-05-01 12:00:00,14.28,73.93,7.99,28.16,0.0,28.14,0.35,4.1,45.31,0.82,0.82,,80.0,Satisfactory
Bengaluru,2017-05-02 12:00:00,35.96,81.82,7.28,34.12,0.0,33.55,0.4,4.96,12.68,0.85,0.85,,54.0,Satisfactory
Bengaluru,2017-05-03 12:00:00,34.25,,5.15,17.22,0.0,27.92,0.0,4.81,,,,,88.0,Satisfactory
Bengaluru,2017-05-04 12:00:00,49.4,49.37,8.02,23.74,0.0,22.52,0.38,5.38,,,,,93.0,Satisfactory
Bengaluru,2017-05-05 12:00:00,24.12,74.31,7.17,25.25,0.0,22.56,0.45,4.92,,0.36,0.36,,67.0,Satisfactory
Bengaluru,2017-05-06 12:00:00,20.72,57.23,5.74,21.07,,27.47,0.47,4.17,,1.0,0.5,,88.0,Satisfactory
Bengaluru,2017-05-07 12:00:00,28.95,81.66,3.8,23.66,0.0,,0.28,3.8,,3.0,1.25,,106.0,Moderate
Bengaluru,2017-05-08 12:00:00,24.73,,4.6,29.75,,25.37,,1.87,42.47,2.25,1.75,,54.0,Satisfactory
Bengaluru,2017-05-09 12:00:00,8.06,,1.52,31.57,0.0,,0.0,0.14,56.27,1.5,1.0,,62.0,Satisfactory
Bengaluru,2017-05-10 12:00:00,10.06,,3.84,31.18,0.0,,0.0,,38.89,0.0,0.0,,39.0,Good
Bengaluru,2017-05-11 12:00:00,25.58,31.0,4.26,103.55,0.0,25.89,0.53,3.71,44.32,1.02,1.23,,53.0,Satisfactory
Bengaluru,2017-05-12 12:00:00,49.5,,0.89,7.13,0.0,9.05,0.0,15.36,,,,,69.0,Satisfactory
Bengaluru,2017-05-13 12:00:00,32.33,71.02,2.87,17.39,0.0,6.02,0.4,4.74,34.4,0.87,0.87,,182.0,Moderate
Bengaluru,2017-05-14 12:00:00,8.58,45.81,6.71,24.72,,,0.73,4.2,24.16,0.9,0.5,,71.0,Satisfactory
Bengaluru,2017-05-15 12:00:00,11.93,46.44,3.83,23.91,0.0,17.7,0.36,3.89,60.64,0.75,0.75,,59.0,Satisfactory
Bengaluru,2017-05-16 12:00:00,18.92,43.95,1.56,25.74,0.0,16.99,0.27,4.17,47.33,1.0,1.0,,53.0,Satisfactory
Bengaluru,2017-05-17 12:00:00,22.44,70.3,2.13,22.9,0.0,15.84,0.33,3.36,71.7,1.0,1.0,,72.0,Satisfactory
Bengaluru,2017-05-18 12:00:00,17.43,49.39,2.24,21.79,0.0,14.9,0.27,3.15,11.98,1.5,1.25,,62.0,Satisfactory
Bengaluru,2017-05-19 12:00:00,18.67,57.94,4.02,28.31,0.0,12.65,0.41,3.54,28.6,2.25,2.5,,64.0,Satisfactory
Bengaluru,2017-05-20 12:00:00,9.9,65.11,5.63,31.14,0.0,,0.14,4.64,34.12,2.0,1.5,,48.0,Good
Bengaluru,2017-05-21 12:00:00,8.4,50.51,5.66,31.04,0.0,,0.36,3.49,41.77,1.0,1.0,,60.0,Satisfactory
Bengaluru,2017-05-22 12:00:00,22.36,85.55,3.94,25.34,0.0,23.44,0.18,2.98,12.98,1.57,1.67,,41.0,Good
Bengaluru,2017-05-23 12:00:00,22.96,50.52,4.7,30.41,0.0,24.8,0.17,3.06,41.23,2.0,1.58,,60.0,Satisfactory
Bengaluru,2017-05-24 12:00:00,14.09,67.76,4.33,25.9,0.0,,0.26,3.8,56.09,1.42,1.5,,64.0,Satisfactory
Bengaluru,2017-05-25 12:00:00,25.01,49.7,4.86,25.02,0.0,,0.08,4.27,15.94,1.0,1.16,,45.0,Good
Bengaluru,2017-05-26 12:00:00,22.11,73.96,4.89,22.94,0.0,23.82,0.6,4.09,9.05,0.5,0.5,,64.0,Satisfactory
Bengaluru,2017-05-27 12:00:00,14.1,30.78,6.34,28.34,0.0,22.8,0.22,2.05,12.72,1.5,1.75,,48.0,Good
Bengaluru,2017-05-28 12:00:00,13.67,54.74,4.56,22.77,0.0,23.74,0.36,3.2,9.69,0.5,0.5,,38.0,Good
Bengaluru,2017-05-29 12:00:00,16.42,60.58,4.53,23.55,0.0,24.55,0.4,3.29,11.03,0.5,0.5,,40.0,Good
Bengaluru,2017-05-30 12:00:00,15.9,49.31,3.8,23.31,0.0,23.64,0.56,3.45,8.23,0.5,0.5,,47.0,Good
Bengaluru,2017-05-31 12:00:00,17.52,53.85,7.8,27.22,,23.76,0.03,2.75,6.54,0.51,0.51,,40.0,Good
Bengaluru,2017-06-01 12:00:00,26.08,38.89,3.51,29.44,0.0,24.41,0.38,5.16,,,,,44.0,Good
Bengaluru,2017-06-02 12:00:00,16.78,70.88,3.96,26.34,0.0,23.96,0.98,4.14,11.06,0.44,0.25,,57.0,Satisfactory
Bengaluru,2017-06-03 12:00:00,17.32,48.7,4.92,33.13,0.0,23.8,0.09,3.0,7.03,0.51,0.44,,39.0,Good
Bengaluru,2017-06-04 12:00:00,8.96,,5.87,21.16,,,,1.72,11.26,0.5,0.45,,20.0,Good
Bengaluru,2017-06-05 12:00:00,25.58,83.08,4.5,28.95,0.0,23.46,0.34,7.03,6.8,0.8,0.75,,29.0,Good
Bengaluru,2017-06-06 12:00:00,19.34,67.02,3.61,25.65,,23.47,1.3,4.03,11.93,0.93,1.04,,59.0,Satisfactory
Bengaluru,2017-06-07 12:00:00,20.26,39.41,3.5,23.97,0.0,23.79,0.36,4.96,8.99,0.47,0.46,,46.0,Good
Bengaluru,2017-06-08 12:00:00,20.1,145.94,2.96,22.07,0.0,23.54,0.9,3.87,17.35,0.72,0.89,,56.0,Satisfactory
Bengaluru,2017-06-09 12:00:00,22.26,125.6,3.62,26.83,0.0,24.19,0.11,5.3,20.6,0.7,0.79,,56.0,Satisfactory
Bengaluru,2017-06-10 12:00:00,18.54,101.06,3.39,27.74,0.0,23.73,0.66,4.83,20.45,0.46,1.14,,51.0,Satisfactory
Bengaluru,2017-06-11 12:00:00,14.06,123.04,2.87,25.18,0.0,23.53,0.36,4.46,19.73,0.4,0.36,,52.0,Satisfactory
Bengaluru,2017-06-12 12:00:00,19.16,116.43,16.94,35.58,0.0,23.72,0.46,4.43,21.19,0.73,0.77,,43.0,Good
Bengaluru,2017-06-13 12:00:00,21.36,,6.77,28.61,,23.88,1.19,4.47,18.13,0.66,0.62,,32.0,Good
Bengaluru,2017-06-14 12:00:00,19.29,61.38,3.79,26.77,0.0,23.91,0.39,4.49,18.13,0.65,0.59,,57.0,Satisfactory
Bengaluru,2017-06-15 12:00:00,21.88,129.14,3.43,26.53,,23.76,1.12,3.53,21.26,0.54,0.53,,60.0,Satisfactory
Bengaluru,2017-06-16 12:00:00,20.58,100.25,8.22,30.83,0.0,23.92,0.56,3.66,18.37,0.78,1.33,,62.0,Satisfactory
Bengaluru,2017-06-17 12:00:00,32.06,73.48,6.53,33.51,,24.39,0.39,4.57,15.87,0.71,1.57,,55.0,Satisfactory
Bengaluru,2017-06-18 12:00:00,23.33,46.15,2.04,27.05,0.0,23.68,0.7,4.57,8.73,0.6,0.65,,55.0,Satisfactory
Bengaluru,2017-06-19 12:00:00,18.34,80.21,1.96,22.25,0.0,23.87,0.55,5.93,9.27,0.79,0.76,,46.0,Good
Bengaluru,2017-06-20 12:00:00,17.98,147.75,3.3,27.09,0.0,24.15,0.28,6.6,7.7,0.83,0.76,,54.0,Satisfactory
Bengaluru,2017-06-21 12:00:00,13.84,17.0,1.97,27.79,0.0,24.02,0.54,8.32,27.4,0.59,0.57,,64.0,Satisfactory
Bengaluru,2017-06-22 12:00:00,19.02,44.62,3.66,28.6,0.0,23.36,0.77,2.34,7.05,0.67,0.62,,60.0,Satisfactory
Bengaluru,2017-06-23 12:00:00,13.7,37.67,5.17,26.09,0.0,24.1,0.55,8.22,16.36,0.0,0.0,,43.0,Good
Bengaluru,2017-06-24 12:00:00,16.15,108.29,6.37,33.89,0.0,28.84,0.8,6.79,13.48,0.26,0.2,,59.0,Satisfactory
Bengaluru,2017-06-25 12:00:00,23.1,141.47,17.56,41.71,0.0,31.85,0.51,4.92,7.48,0.58,0.44,,73.0,Satisfactory
Bengaluru,2017-06-26 12:00:00,26.24,151.48,10.15,38.29,0.0,32.18,15.21,7.41,6.27,0.44,22.31,,278.0,Poor
Bengaluru,2017-06-27 12:00:00,41.2,159.18,6.76,34.93,0.0,32.19,0.54,7.22,11.89,0.53,0.42,,77.0,Satisfactory
Bengaluru,2017-06-28 12:00:00,39.0,132.54,11.7,33.28,0.0,32.04,0.71,6.32,9.53,0.21,0.2,,82.0,Satisfactory
Bengaluru,2017-06-29 12:00:00,31.21,,1.73,26.06,0.0,31.68,0.0,7.31,11.03,0.44,0.4,,80.0,Satisfactory
Bengaluru,2017-06-30 12:00:00,42.33,126.71,8.73,30.85,0.0,31.59,1.09,7.09,10.15,0.23,0.19,,74.0,Satisfactory
Bengaluru,2017-07-01 12:00:00,,200.45,11.62,34.64,0.0,,0.6,6.84,12.51,0.3,0.24,,88.0,Satisfactory
Bengaluru,2017-07-02 12:00:00,32.34,127.85,54.71,118.01,0.0,48.91,0.64,6.76,9.53,0.88,0.64,,296.0,Poor
Bengaluru,2017-07-03 12:00:00,,120.63,20.5,36.47,0.0,,0.64,7.48,8.85,0.5,0.37,,74.0,Satisfactory
Bengaluru,2017-07-04 12:00:00,,94.89,12.4,30.25,0.0,,0.5,6.38,10.9,0.38,0.43,,87.0,Satisfactory
Bengaluru,2017-07-05 12:00:00,,113.1,9.47,27.05,0.0,,0.6,6.0,7.26,0.34,0.36,,90.0,Satisfactory
Bengaluru,2017-07-06 12:00:00,,,4.61,24.17,,,,3.29,8.1,0.77,0.71,,88.0,Satisfactory
Bengaluru,2017-07-07 12:00:00,,142.49,13.79,31.48,0.0,,0.68,6.72,11.36,0.87,0.89,,,
Bengaluru,2017-07-08 12:00:00,,144.11,18.22,31.9,0.0,,0.48,6.41,13.79,0.68,0.77,,107.0,Moderate
Bengaluru,2017-07-09 12:00:00,25.66,126.15,13.24,31.07,0.0,32.15,0.6,6.14,9.36,0.69,0.43,,113.0,Moderate
Bengaluru,2017-07-10 12:00:00,33.8,115.6,13.55,29.08,0.0,32.62,0.67,4.2,11.84,0.5,0.42,,101.0,Moderate
Bengaluru,2017-07-11 12:00:00,25.22,113.13,19.64,31.59,0.0,31.58,0.57,4.47,14.03,0.5,0.48,,76.0,Satisfactory
Bengaluru,2017-07-12 12:00:00,17.55,99.01,6.97,24.41,0.0,27.15,1.08,7.22,21.23,0.73,0.75,,72.0,Satisfactory
Bengaluru,2017-07-13 12:00:00,24.28,131.02,7.31,25.28,0.0,27.62,0.61,4.15,23.85,0.71,0.85,,74.0,Satisfactory
