City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amritsar,2017-03-02 03:00:00,9.9,11.38,14.99,6.26,,2.45,0.59,60.27,10.29,,,,52.0,Satisfactory
Amritsar,2017-03-02 04:00:00,11.31,19.07,14.26,5.31,,1.63,0.54,44.03,10.15,,,,52.0,Satisfactory
Amritsar,2017-03-02 05:00:00,13.94,14.75,16.41,7.17,,2.5,0.46,25.43,12.07,,,,48.0,Good
Amritsar,2017-03-02 06:00:00,12.84,9.88,17.66,6.42,,2.77,0.42,47.24,10.46,,,,46.0,Good
Amritsar,2017-03-02 07:00:00,13.09,11.79,19.45,7.28,,2.79,0.4,30.52,10.41,,,,46.0,Good
Amritsar,2017-03-02 08:00:00,39.52,10.82,16.04,6.46,,2.45,0.37,37.73,10.52,,,,39.0,Good
Amritsar,2017-03-02 09:00:00,72.35,115.39,8.49,3.94,,1.0,0.35,15.32,10.57,,,,41.0,Good
Amritsar,2017-03-02 10:00:00,305.69,573.36,7.2,2.4,,0.78,0.27,1.12,16.22,,,,61.0,Satisfactory
Amritsar,2017-03-02 11:00:00,507.04,404.25,7.37,1.36,,0.35,0.29,,12.15,,,,96.0,Satisfactory
Amritsar,2017-03-02 12:00:00,269.55,223.29,6.77,1.09,,0.55,0.2,6.07,18.27,,,,129.0,Moderate
Amritsar,2017-03-02 13:00:00,153.77,132.03,6.67,0.73,,0.71,0.1,17.52,24.51,,,,149.0,Moderate
Amritsar,2017-03-02 14:00:00,91.08,73.86,6.45,0.04,,0.7,0.11,23.04,57.65,,,,160.0,Moderate
Amritsar,2017-03-02 15:00:00,57.8,53.83,6.37,,,0.44,0.02,16.2,40.04,,,,167.0,Moderate
Amritsar,2017-03-02 16:00:00,37.0,43.62,6.66,,,0.01,0.07,0.47,19.4,,,,170.0,Moderate
Amritsar,2017-03-02 17:00:00,27.61,29.23,6.5,,,0.03,0.14,,48.95,,,,170.0,Moderate
Amritsar,2017-03-02 18:00:00,28.33,29.61,6.6,0.76,,0.54,0.14,,25.81,,,,165.0,Moderate
Amritsar,2017-03-02 19:00:00,31.84,27.53,6.8,1.73,,0.75,0.19,1.64,15.96,,,,162.0,Moderate
Amritsar,2017-03-02 20:00:00,28.61,22.05,7.43,2.87,,0.86,0.3,9.17,13.33,,,,159.0,Moderate
Amritsar,2017-03-02 21:00:00,37.02,22.76,9.13,5.01,,1.98,0.52,18.13,16.22,,,,159.0,Moderate
Amritsar,2017-03-02 22:00:00,44.4,20.87,11.19,4.21,,2.06,0.45,23.08,15.93,,,,159.0,Moderate
Amritsar,2017-03-02 23:00:00,24.56,24.73,10.56,2.43,,1.09,0.43,8.21,14.85,,,,159.0,Moderate
Amritsar,2017-03-03 00:00:00,14.85,20.1,10.6,2.54,,1.02,0.43,0.4,13.3,,,,158.0,Moderate
Amritsar,2017-03-03 01:00:00,9.92,18.84,10.7,2.4,,0.95,0.44,7.87,12.78,,,,158.0,Moderate
Amritsar,2017-03-03 02:00:00,7.45,16.16,11.63,3.31,,1.42,0.58,14.95,12.66,,,,157.0,Moderate
Amritsar,2017-03-03 03:00:00,6.49,11.17,15.56,5.35,,2.52,0.55,28.01,11.99,,,,156.0,Moderate
Amritsar,2017-03-03 04:00:00,6.29,15.16,18.56,7.13,,2.84,0.47,31.25,11.72,,,,156.0,Moderate
Amritsar,2017-03-03 05:00:00,6.34,11.59,18.68,7.29,,2.56,0.45,32.67,11.31,,,,155.0,Moderate
Amritsar,2017-03-03 06:00:00,8.24,13.85,17.22,6.37,,1.51,0.51,18.95,11.4,,,,154.0,Moderate
Amritsar,2017-03-03 07:00:00,11.54,18.26,13.87,5.36,,1.27,0.47,10.07,11.13,,,,154.0,Moderate
Amritsar,2017-03-03 08:00:00,15.2,28.8,11.84,4.74,,1.19,0.45,6.23,12.59,,,,150.0,Moderate
Amritsar,2017-03-03 09:00:00,28.54,42.6,8.28,3.13,,0.83,0.49,17.05,13.98,,,,144.0,Moderate
Amritsar,2017-03-03 10:00:00,44.46,51.13,8.02,3.95,,0.86,0.56,31.76,15.22,,,,108.0,Moderate
Amritsar,2017-03-03 11:00:00,44.54,67.06,7.75,4.12,,1.06,0.41,27.22,19.73,,,,72.0,Satisfactory
Amritsar,2017-03-03 12:00:00,34.15,58.7,6.73,0.68,,0.81,0.2,25.36,43.1,,,,56.0,Satisfactory
Amritsar,2017-03-03 13:00:00,20.53,49.09,6.57,,,0.44,0.19,4.98,40.09,,,,46.0,Good
Amritsar,2017-03-03 14:00:00,15.41,38.7,6.37,,,0.41,0.12,,53.94,,,,54.0,Satisfactory
Amritsar,2017-03-03 15:00:00,13.67,33.21,6.51,0.08,,0.62,0.14,,41.35,,,,54.0,Satisfactory
Amritsar,2017-03-03 16:00:00,10.51,31.65,6.6,0.05,,0.97,0.12,5.29,46.11,,,,54.0,Satisfactory
Amritsar,2017-03-03 17:00:00,15.53,29.59,6.81,0.03,,1.54,0.04,14.35,52.93,,,,54.0,Satisfactory
Amritsar,2017-03-03 18:00:00,26.91,26.75,7.3,0.9,,1.28,0.04,12.54,16.79,,,,54.0,Satisfactory
Amritsar,2017-03-03 19:00:00,26.87,28.38,7.93,1.67,,1.14,0.14,11.43,15.51,,,,54.0,Satisfactory
Amritsar,2017-03-03 20:00:00,25.94,37.2,7.05,2.14,,0.58,0.38,5.11,15.83,,,,54.0,Satisfactory
Amritsar,2017-03-03 21:00:00,32.0,49.51,7.55,2.14,,0.39,0.49,0.56,10.96,,,,54.0,Satisfactory
Amritsar,2017-03-03 22:00:00,25.12,45.8,7.23,2.3,,0.44,0.61,3.69,20.84,,,,53.0,Satisfactory
Amritsar,2017-03-03 23:00:00,22.22,50.65,8.43,3.25,,1.06,0.64,4.73,17.98,,,,53.0,Satisfactory
Amritsar,2017-03-04 00:00:00,21.19,53.33,10.83,3.64,,1.69,0.64,13.54,15.97,,,,53.0,Satisfactory
Amritsar,2017-03-04 01:00:00,16.09,50.8,13.57,4.51,,2.13,0.47,9.6,14.55,,,,36.0,Good
Amritsar,2017-03-04 02:00:00,11.93,46.96,14.26,5.71,,1.89,0.71,17.39,13.15,,,,37.0,Good
Amritsar,2017-03-04 03:00:00,14.02,71.08,14.81,7.29,,1.32,0.92,5.74,12.13,,,,46.0,Good
Amritsar,2017-03-04 04:00:00,17.91,83.45,13.84,7.32,,1.37,1.09,3.23,11.88,,,,54.0,Satisfactory
Amritsar,2017-03-04 05:00:00,18.92,84.33,12.69,5.87,,1.45,0.96,1.07,12.77,,,,54.0,Satisfactory
Amritsar,2017-03-04 06:00:00,17.5,79.79,15.06,6.27,,2.29,0.93,1.32,13.87,,,,54.0,Satisfactory
Amritsar,2017-03-04 07:00:00,13.2,64.66,14.94,6.46,,3.32,0.7,10.74,13.29,,,,54.0,Satisfactory
Amritsar,2017-03-04 08:00:00,13.65,55.72,16.54,7.12,,3.76,0.7,14.9,12.98,,,,54.0,Satisfactory
Amritsar,2017-03-04 09:00:00,15.73,60.21,17.49,6.84,,2.87,0.63,14.73,12.21,,,,54.0,Satisfactory
Amritsar,2017-03-04 10:00:00,27.6,70.46,10.01,4.22,,1.23,0.51,11.67,18.84,,,,54.0,Satisfactory
Amritsar,2017-03-04 11:00:00,37.56,68.51,7.47,4.57,,1.57,0.44,13.76,29.91,,,,54.0,Satisfactory
Amritsar,2017-03-04 12:00:00,39.89,62.72,7.51,4.67,,1.55,0.33,9.53,40.4,,,,53.0,Satisfactory
Amritsar,2017-03-04 13:00:00,38.49,52.68,6.69,0.9,,1.72,0.2,4.14,62.24,,,,62.0,Satisfactory
Amritsar,2017-03-04 14:00:00,32.79,48.05,6.57,0.99,,1.99,0.17,5.86,46.96,,,,62.0,Satisfactory
Amritsar,2017-03-04 15:00:00,26.82,38.09,6.55,1.2,,1.59,0.13,6.93,34.62,,,,62.0,Satisfactory
Amritsar,2017-03-04 16:00:00,16.58,37.01,6.39,0.29,,1.07,0.11,8.46,65.35,,,,65.0,Satisfactory
Amritsar,2017-03-04 17:00:00,11.44,39.48,6.43,,,0.42,0.14,0.2,81.38,,,,81.0,Satisfactory
Amritsar,2017-03-04 18:00:00,10.76,31.27,6.5,0.24,,0.88,0.19,0.85,50.53,,,,81.0,Satisfactory
Amritsar,2017-03-04 19:00:00,19.21,37.21,6.85,1.23,,0.95,0.16,2.19,15.3,,,,81.0,Satisfactory
Amritsar,2017-03-04 20:00:00,31.93,54.7,7.9,2.28,,1.59,0.27,4.29,13.92,,,,81.0,Satisfactory
Amritsar,2017-03-04 21:00:00,33.94,52.81,11.14,4.34,,3.27,0.28,9.03,15.82,,,,81.0,Satisfactory
Amritsar,2017-03-04 22:00:00,29.92,47.48,11.59,5.01,,3.09,0.29,20.22,14.36,,,,81.0,Satisfactory
Amritsar,2017-03-04 23:00:00,32.87,57.82,10.91,4.02,,1.67,0.37,12.58,16.54,,,,81.0,Satisfactory
Amritsar,2017-03-05 00:00:00,35.83,58.01,10.03,3.37,,1.12,0.4,7.68,13.68,,,,81.0,Satisfactory
Amritsar,2017-03-05 01:00:00,34.4,51.22,9.78,3.16,,1.08,0.36,8.47,14.47,,,,56.0,Satisfactory
Amritsar,2017-03-05 02:00:00,31.84,47.73,9.5,2.99,,1.16,0.38,8.5,13.01,,,,56.0,Satisfactory
Amritsar,2017-03-05 03:00:00,28.14,41.16,10.7,3.4,,1.62,0.41,9.91,17.07,,,,55.0,Satisfactory
Amritsar,2017-03-05 04:00:00,28.54,33.44,12.46,3.93,,2.12,0.36,13.85,14.09,,,,53.0,Satisfactory
Amritsar,2017-03-05 05:00:00,30.76,36.18,13.87,4.83,,2.23,0.36,32.9,12.1,,,,51.0,Satisfactory
Amritsar,2017-03-05 06:00:00,33.66,47.42,14.4,4.78,,2.0,0.38,27.78,14.23,,,,50.0,Good
Amritsar,2017-03-05 07:00:00,36.69,47.41,12.91,4.32,,1.57,0.42,13.69,10.92,,,,49.0,Good
Amritsar,2017-03-05 08:00:00,40.43,45.72,12.42,4.13,,1.53,0.38,11.57,14.27,,,,49.0,Good
Amritsar,2017-03-05 09:00:00,44.64,53.65,8.52,2.05,,0.76,0.38,11.58,27.33,,,,51.0,Satisfactory
Amritsar,2017-03-05 10:00:00,46.21,48.22,6.87,1.45,,0.7,0.42,2.97,29.22,,,,52.0,Satisfactory
Amritsar,2017-03-05 11:00:00,39.93,47.85,7.03,1.93,,0.74,0.45,,13.84,,,,52.0,Satisfactory
Amritsar,2017-03-05 12:00:00,35.0,49.03,7.71,1.94,,0.59,0.46,,15.36,,,,52.0,Satisfactory
Amritsar,2017-03-05 13:00:00,28.7,45.55,6.87,1.69,,0.74,0.37,,72.1,,,,72.0,Satisfactory
Amritsar,2017-03-05 14:00:00,20.88,42.49,6.86,2.3,,0.6,0.36,,34.93,,,,72.0,Satisfactory
Amritsar,2017-03-05 15:00:00,17.52,38.53,7.17,2.09,,0.42,0.32,,50.84,,,,72.0,Satisfactory
Amritsar,2017-03-05 16:00:00,14.35,35.46,6.35,0.01,,0.49,0.21,,59.6,,,,72.0,Satisfactory
Amritsar,2017-03-05 17:00:00,10.49,30.15,6.46,0.12,,1.09,0.25,,68.33,,,,72.0,Satisfactory
Amritsar,2017-03-05 18:00:00,12.26,30.96,6.69,0.34,,1.73,0.23,0.05,52.95,,,,72.0,Satisfactory
Amritsar,2017-03-05 19:00:00,16.93,37.5,6.91,1.55,,1.46,0.25,,26.92,,,,72.0,Satisfactory
Amritsar,2017-03-05 20:00:00,19.45,37.53,7.07,2.11,,1.31,0.36,,23.2,,,,72.0,Satisfactory
Amritsar,2017-03-05 21:00:00,27.62,47.16,7.19,2.73,,0.73,0.48,,16.45,,,,68.0,Satisfactory
Amritsar,2017-03-05 22:00:00,36.06,55.86,7.89,4.17,,1.94,0.62,0.25,16.97,,,,68.0,Satisfactory
Amritsar,2017-03-05 23:00:00,39.18,59.73,9.15,4.47,,2.44,0.67,4.06,16.75,,,,68.0,Satisfactory
Amritsar,2017-03-06 00:00:00,45.39,68.58,10.24,4.49,,2.52,0.7,14.37,15.82,,,,68.0,Satisfactory
Amritsar,2017-03-06 01:00:00,54.82,74.21,11.18,4.15,,2.37,0.61,18.86,12.36,,,,53.0,Satisfactory
Amritsar,2017-03-06 02:00:00,64.89,77.56,12.24,4.73,,2.33,0.86,33.44,12.21,,,,54.0,Satisfactory
Amritsar,2017-03-06 03:00:00,74.26,83.94,13.22,5.21,,2.39,0.86,24.44,11.9,,,,57.0,Satisfactory
Amritsar,2017-03-06 04:00:00,70.57,75.5,13.1,5.39,,2.51,0.69,28.55,11.89,,,,60.0,Satisfactory
Amritsar,2017-03-06 05:00:00,62.55,67.99,13.03,5.82,,2.57,0.56,33.01,11.94,,,,62.0,Satisfactory
Amritsar,2017-03-06 06:00:00,55.28,65.91,12.85,5.69,,2.5,0.51,30.57,14.64,,,,63.0,Satisfactory
Amritsar,2017-03-06 07:00:00,54.2,61.57,13.35,5.53,,2.8,0.48,33.66,14.58,,,,65.0,Satisfactory
Amritsar,2017-03-06 08:00:00,54.13,56.38,13.86,5.54,,3.22,0.52,35.73,14.71,,,,66.0,Satisfactory
Amritsar,2017-03-06 09:00:00,54.29,60.27,13.21,6.49,,2.68,0.59,49.82,16.87,,,,66.0,Satisfactory
Amritsar,2017-03-06 10:00:00,57.45,67.93,8.84,8.78,,1.91,0.57,,23.21,,,,67.0,Satisfactory
Amritsar,2017-03-06 11:00:00,60.66,86.7,7.92,7.84,,1.73,0.71,88.12,29.39,,,,69.0,Satisfactory
Amritsar,2017-03-06 12:00:00,59.42,88.74,6.73,2.57,,1.18,0.31,32.72,54.77,,,,70.0,Satisfactory
Amritsar,2017-03-06 13:00:00,37.41,65.42,6.59,1.43,,1.16,0.23,19.58,37.77,,,,71.0,Satisfactory
Amritsar,2017-03-06 14:00:00,24.53,50.57,7.64,2.98,,1.39,0.25,25.13,17.13,,,,71.0,Satisfactory
Amritsar,2017-03-06 15:00:00,15.52,37.77,7.26,1.59,,1.18,0.21,20.65,56.39,,,,71.0,Satisfactory
Amritsar,2017-03-06 16:00:00,11.77,28.44,6.46,0.79,,1.59,0.11,24.72,102.96,,,,104.0,Moderate
Amritsar,2017-03-06 17:00:00,10.97,28.98,6.66,2.38,,1.58,0.13,26.05,38.61,,,,104.0,Moderate
Amritsar,2017-03-06 18:00:00,13.46,36.63,7.27,4.18,,1.41,0.22,21.53,26.49,,,,104.0,Moderate
Amritsar,2017-03-06 19:00:00,24.75,40.2,7.17,5.2,,1.39,0.29,20.86,24.67,,,,104.0,Moderate
Amritsar,2017-03-06 20:00:00,39.92,55.01,7.38,5.86,,1.22,0.55,16.25,21.9,,,,104.0,Moderate
Amritsar,2017-03-06 21:00:00,50.64,67.07,7.46,6.83,,1.73,0.89,23.57,22.26,,,,104.0,Moderate
Amritsar,2017-03-06 22:00:00,54.45,78.65,7.38,6.28,,2.23,0.91,37.39,20.49,,,,104.0,Moderate
Amritsar,2017-03-06 23:00:00,55.89,85.06,9.85,7.65,,2.1,1.17,37.28,18.15,,,,104.0,Moderate
Amritsar,2017-03-07 00:00:00,66.02,104.03,10.7,6.35,,2.1,1.17,38.44,18.34,,,,78.0,Satisfactory
Amritsar,2017-03-07 01:00:00,66.29,94.49,10.23,5.09,,1.41,0.75,13.88,15.47,,,,79.0,Satisfactory
Amritsar,2017-03-07 02:00:00,55.53,71.35,9.39,4.2,,1.28,0.79,6.18,17.93,,,,78.0,Satisfactory
Amritsar,2017-03-07 03:00:00,50.55,60.99,9.3,4.12,,1.38,0.61,3.9,14.38,,,,77.0,Satisfactory
Amritsar,2017-03-07 04:00:00,45.93,49.48,10.22,4.37,,1.97,0.58,5.56,14.37,,,,75.0,Satisfactory
Amritsar,2017-03-07 05:00:00,37.61,40.61,11.06,4.04,,2.26,0.53,16.86,14.46,,,,73.0,Satisfactory
Amritsar,2017-03-07 06:00:00,34.37,41.32,11.31,3.77,,2.37,0.48,17.84,16.3,,,,72.0,Satisfactory
Amritsar,2017-03-07 07:00:00,38.87,40.45,12.13,4.97,,2.2,0.47,14.76,13.27,,,,71.0,Satisfactory
Amritsar,2017-03-07 08:00:00,66.79,47.32,10.3,4.71,,1.64,0.45,3.45,14.45,,,,72.0,Satisfactory
Amritsar,2017-03-07 09:00:00,,43.88,7.9,3.73,,1.47,0.38,0.76,21.44,,,,71.0,Satisfactory
Amritsar,2017-03-07 10:00:00,20.0,35.14,7.26,3.03,,2.17,0.46,15.04,28.4,,,,68.0,Satisfactory
Amritsar,2017-03-07 11:00:00,29.8,32.19,8.84,7.64,,3.45,0.63,34.68,16.37,,,,66.0,Satisfactory
Amritsar,2017-03-07 12:00:00,33.54,31.48,8.32,6.46,,3.59,0.34,90.38,21.46,,,,64.0,Satisfactory
Amritsar,2017-03-07 13:00:00,45.26,59.71,7.21,3.14,,2.43,0.17,54.0,32.06,,,,65.0,Satisfactory
Amritsar,2017-03-07 14:00:00,48.43,59.47,6.94,2.44,,2.25,0.1,38.26,36.07,,,,66.0,Satisfactory
Amritsar,2017-03-07 15:00:00,42.96,53.76,7.33,2.97,,2.29,0.02,27.46,21.01,,,,68.0,Satisfactory
Amritsar,2017-03-07 16:00:00,38.13,52.34,7.59,2.85,,1.9,0.03,46.15,27.38,,,,70.0,Satisfactory
Amritsar,2017-03-07 17:00:00,37.87,48.11,6.69,3.62,,1.53,0.05,58.36,34.2,,,,72.0,Satisfactory
Amritsar,2017-03-07 18:00:00,36.8,45.54,5.9,5.31,,2.68,0.02,47.84,44.32,,,,74.0,Satisfactory
Amritsar,2017-03-07 19:00:00,39.06,43.99,7.97,7.63,,3.83,0.0,36.61,15.02,,,,75.0,Satisfactory
Amritsar,2017-03-07 20:00:00,45.47,48.04,11.85,9.23,,4.33,0.07,30.79,16.87,,,,75.0,Satisfactory
Amritsar,2017-03-07 21:00:00,46.87,46.91,12.78,9.5,,3.73,0.09,32.99,13.74,,,,75.0,Satisfactory
Amritsar,2017-03-07 22:00:00,45.7,47.66,12.1,9.29,,2.77,0.2,28.43,14.44,,,,74.0,Satisfactory
Amritsar,2017-03-07 23:00:00,46.94,52.51,12.38,9.21,,2.68,0.24,27.12,13.42,,,,74.0,Satisfactory
Amritsar,2017-03-08 00:00:00,48.56,57.18,12.92,8.89,,2.83,0.16,25.08,11.54,,,,73.0,Satisfactory
Amritsar,2017-03-08 01:00:00,52.7,51.8,14.62,9.46,,3.61,0.46,21.12,13.04,,,,72.0,Satisfactory
Amritsar,2017-03-08 02:00:00,50.95,48.51,16.7,9.43,,4.18,0.6,29.92,12.81,,,,71.0,Satisfactory
Amritsar,2017-03-08 03:00:00,43.99,44.21,18.7,9.98,,4.25,0.58,28.79,12.49,,,,71.0,Satisfactory
Amritsar,2017-03-08 04:00:00,42.18,38.86,20.54,10.75,,4.12,0.54,28.84,12.57,,,,70.0,Satisfactory
Amritsar,2017-03-08 05:00:00,43.85,41.54,19.66,10.54,,3.28,0.58,25.17,13.67,,,,71.0,Satisfactory
Amritsar,2017-03-08 06:00:00,43.54,39.79,16.58,9.45,,2.85,0.44,22.64,11.66,,,,72.0,Satisfactory
Amritsar,2017-03-08 07:00:00,40.16,43.27,15.6,9.11,,2.54,0.48,21.42,10.42,,,,72.0,Satisfactory
Amritsar,2017-03-08 08:00:00,38.81,45.94,18.39,10.61,,3.46,0.43,27.81,12.38,,,,70.0,Satisfactory
Amritsar,2017-03-08 09:00:00,38.79,46.22,19.59,10.68,,3.57,0.47,64.6,14.95,,,,69.0,Satisfactory
Amritsar,2017-03-08 10:00:00,39.59,53.58,10.02,8.5,,2.14,0.56,123.05,17.08,,,,71.0,Satisfactory
Amritsar,2017-03-08 11:00:00,45.15,59.26,6.38,5.07,,1.98,0.49,12.58,25.35,,,,72.0,Satisfactory
Amritsar,2017-03-08 12:00:00,44.14,85.51,5.83,3.93,,1.9,0.31,17.36,41.11,,,,73.0,Satisfactory
