City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2017-02-08 12:00:00,137.14,390.97,31.3,65.43,37.27,22.76,0.64,13.91,38.61,2.83,3.64,,309.0,Very Poor
Delhi,2017-02-09 12:00:00,181.14,378.05,24.96,59.85,31.46,28.1,0.57,19.44,43.56,3.25,5.82,,352.0,Very Poor
Delhi,2017-02-10 12:00:00,235.31,300.03,33.14,57.02,34.29,35.04,0.52,17.81,36.02,2.36,4.62,,303.0,Very Poor
Delhi,2017-02-11 12:00:00,145.11,286.84,41.33,58.6,37.89,35.1,0.56,23.89,43.86,2.9,5.34,,324.0,Very Poor
Delhi,2017-02-12 12:00:00,171.45,293.14,69.99,76.41,53.58,53.3,0.63,39.34,57.37,4.19,6.76,,314.0,Very Poor
Delhi,2017-02-13 12:00:00,141.25,328.33,48.93,65.31,42.7,40.06,0.63,27.88,44.88,3.9,6.91,,301.0,Very Poor
Delhi,2017-02-14 12:00:00,139.8,416.78,38.22,75.58,41.08,39.95,0.72,20.91,42.17,3.7,6.73,,326.0,Very Poor
Delhi,2017-02-15 12:00:00,126.96,415.98,32.99,78.55,49.83,36.93,0.71,22.45,36.67,5.18,9.24,,376.0,Very Poor
Delhi,2017-02-16 12:00:00,339.23,405.03,47.3,74.56,48.16,39.99,0.58,20.66,34.06,4.43,9.12,,347.0,Very Poor
Delhi,2017-02-17 12:00:00,152.49,517.86,44.34,81.14,59.29,44.82,0.92,19.69,36.36,4.83,8.04,,308.0,Very Poor
Delhi,2017-02-18 12:00:00,124.81,426.25,46.69,75.35,47.34,50.47,0.6,21.64,32.37,4.76,9.64,,299.0,Poor
Delhi,2017-02-19 12:00:00,103.54,353.16,64.34,65.52,54.23,49.12,0.66,17.59,36.68,3.73,6.59,,279.0,Poor
Delhi,2017-02-20 12:00:00,92.99,390.42,62.58,57.5,51.96,51.79,0.65,31.1,30.23,2.42,6.62,,318.0,Very Poor
Delhi,2017-02-21 12:00:00,93.68,344.86,50.27,55.24,44.18,49.77,0.58,16.82,35.54,3.02,4.8,,301.0,Very Poor
Delhi,2017-02-22 12:00:00,114.39,447.84,63.69,70.05,53.88,43.06,0.59,15.91,37.59,3.6,7.32,,276.0,Poor
Delhi,2017-02-23 12:00:00,121.18,158.0,22.06,43.54,16.34,29.8,0.0,6.42,87.73,0.54,1.66,,215.0,Poor
Delhi,2017-02-24 12:00:00,537.72,146.5,10.1,41.46,12.07,21.7,0.0,6.15,99.07,0.73,2.27,,464.0,Severe
Delhi,2017-02-25 12:00:00,555.2,120.25,12.32,44.15,13.34,24.03,0.0,8.88,82.98,0.45,2.28,,502.0,Severe
Delhi,2017-02-26 12:00:00,94.99,254.82,30.53,63.9,38.49,26.02,0.59,19.0,44.98,2.8,4.65,,520.0,Severe
Delhi,2017-02-27 12:00:00,74.65,261.7,35.11,73.47,42.45,32.93,0.64,20.35,47.85,2.68,5.32,,419.0,Severe
Delhi,2017-02-28 12:00:00,104.4,284.48,29.37,87.46,38.65,40.91,0.4,19.24,44.16,1.43,3.77,,364.0,Very Poor
Delhi,2017-03-01 12:00:00,106.55,245.06,44.41,59.72,36.98,47.59,0.52,15.3,36.11,2.44,7.05,,392.0,Very Poor
Delhi,2017-03-02 12:00:00,146.98,287.71,41.22,83.02,43.67,54.97,0.0,19.95,14.77,1.59,5.32,,255.0,Poor
Delhi,2017-03-03 12:00:00,49.32,154.72,39.03,51.2,39.14,35.03,0.61,15.53,30.8,1.94,4.8,,198.0,Moderate
Delhi,2017-03-04 12:00:00,86.36,227.16,37.59,64.87,33.72,35.86,0.46,24.8,19.38,3.08,5.28,,200.0,Moderate
Delhi,2017-03-05 12:00:00,85.52,250.75,22.93,52.19,30.31,26.82,0.63,23.57,41.46,2.74,4.38,,210.0,Poor
Delhi,2017-03-06 12:00:00,79.99,266.88,31.98,55.86,35.05,25.38,0.55,24.72,43.86,3.04,4.53,,198.0,Moderate
Delhi,2017-03-07 12:00:00,142.51,245.3,47.58,54.33,39.42,39.3,0.58,22.95,32.94,3.85,8.46,,251.0,Poor
Delhi,2017-03-08 12:00:00,48.73,222.22,27.99,40.98,26.27,30.42,0.98,22.31,36.8,1.93,3.64,,233.0,Poor
Delhi,2017-03-09 12:00:00,57.55,158.3,27.36,34.65,16.8,27.51,0.25,13.68,52.85,2.47,4.75,,258.0,Poor
Delhi,2017-03-10 12:00:00,200.3,127.29,21.27,28.67,13.15,22.22,0.22,15.21,50.29,1.48,2.92,,217.0,Poor
Delhi,2017-03-11 12:00:00,40.06,95.8,29.84,29.6,15.82,25.24,0.19,25.04,39.41,1.49,5.77,,100.0,Satisfactory
Delhi,2017-03-12 12:00:00,27.67,83.99,22.16,28.82,13.05,22.56,0.18,18.34,36.2,1.54,2.7,,148.0,Moderate
Delhi,2017-03-13 12:00:00,52.11,139.28,11.79,24.72,9.0,15.9,0.16,16.56,37.03,1.67,1.36,,185.0,Moderate
Delhi,2017-03-14 12:00:00,73.05,296.27,5.22,25.6,7.07,14.5,0.25,21.66,40.69,2.14,3.45,,260.0,Poor
Delhi,2017-03-15 12:00:00,111.22,327.86,21.72,37.75,15.14,25.01,0.28,29.34,38.43,2.98,3.86,,405.0,Severe
Delhi,2017-03-16 12:00:00,91.5,310.2,38.81,43.58,22.21,31.37,0.47,25.94,32.42,3.29,7.64,,375.0,Very Poor
Delhi,2017-03-17 12:00:00,85.13,268.31,17.63,33.19,12.78,21.4,0.35,21.16,36.94,2.37,5.11,,325.0,Very Poor
Delhi,2017-03-18 12:00:00,93.16,266.19,5.06,17.22,4.97,13.68,0.44,22.3,40.26,2.68,4.5,,242.0,Poor
Delhi,2017-03-19 12:00:00,44.82,225.58,15.75,29.8,11.52,21.84,0.48,22.01,34.64,2.17,4.22,,347.0,Very Poor
Delhi,2017-03-20 12:00:00,99.11,338.31,11.77,33.07,10.94,21.18,0.52,22.11,37.59,2.57,3.25,,377.0,Very Poor
Delhi,2017-03-21 12:00:00,92.78,302.63,10.71,36.75,11.53,19.48,0.46,25.78,37.28,2.33,3.44,,396.0,Very Poor
Delhi,2017-03-22 12:00:00,99.12,559.33,20.46,68.9,13.34,29.28,0.48,18.39,14.23,4.87,7.49,,382.0,Very Poor
Delhi,2017-03-23 12:00:00,136.4,337.6,80.23,84.48,18.16,49.07,0.44,61.92,18.49,1.95,2.35,,430.0,Severe
Delhi,2017-03-24 12:00:00,156.45,316.62,31.99,154.52,59.29,245.56,0.36,29.08,33.29,1.5,3.06,,374.0,Very Poor
Delhi,2017-03-25 12:00:00,137.31,278.21,38.4,81.06,40.14,44.81,0.28,21.35,38.12,1.65,2.73,,299.0,Poor
Delhi,2017-03-26 12:00:00,110.9,232.92,35.5,75.4,37.25,42.19,0.22,20.46,38.16,0.94,1.79,,289.0,Poor
Delhi,2017-03-27 12:00:00,145.08,259.12,34.82,79.21,37.4,40.8,0.32,25.94,41.8,1.54,2.9,,279.0,Poor
Delhi,2017-03-28 12:00:00,152.8,150.88,27.48,85.56,34.69,44.94,0.33,29.02,33.34,1.99,3.35,,325.0,Very Poor
Delhi,2017-03-29 12:00:00,85.0,292.75,59.09,62.62,45.34,44.76,0.37,23.9,20.1,1.8,3.61,,363.0,Very Poor
Delhi,2017-03-30 12:00:00,83.21,268.25,78.59,84.9,46.72,45.72,0.33,42.87,11.56,1.75,2.36,,223.0,Poor
Delhi,2017-03-31 12:00:00,111.29,321.27,60.29,77.87,49.15,50.54,0.55,27.25,32.81,2.08,4.6,,237.0,Poor
Delhi,2017-04-01 12:00:00,93.12,221.58,62.52,89.25,48.95,45.36,0.46,49.69,11.62,3.06,4.83,,358.0,Very Poor
Delhi,2017-04-02 12:00:00,86.84,231.29,36.88,54.97,32.62,39.89,0.44,23.86,53.44,1.63,2.34,,252.0,Poor
Delhi,2017-04-03 12:00:00,80.0,185.58,52.77,84.18,47.74,46.98,0.44,32.44,70.99,1.52,2.21,,198.0,Moderate
Delhi,2017-04-04 12:00:00,54.83,278.71,52.37,61.25,40.26,63.08,0.34,29.43,35.1,1.18,2.21,,212.0,Poor
Delhi,2017-04-05 12:00:00,54.25,160.71,25.11,66.58,31.07,52.18,0.33,28.36,59.1,1.21,5.05,,166.0,Moderate
Delhi,2017-04-06 12:00:00,72.67,153.29,8.45,64.45,20.24,69.03,0.31,24.98,58.3,0.84,1.85,,198.0,Moderate
Delhi,2017-04-07 12:00:00,142.66,522.6,51.91,66.65,39.17,44.35,0.26,23.56,59.9,1.11,3.94,,462.0,Severe
Delhi,2017-04-08 12:00:00,103.54,311.34,72.22,72.01,59.57,38.8,0.36,21.48,69.74,1.36,1.94,,532.0,Severe
Delhi,2017-04-09 12:00:00,39.15,257.38,39.87,62.42,36.99,28.5,0.18,18.66,70.56,0.61,1.1,,209.0,Poor
Delhi,2017-04-10 12:00:00,64.67,325.25,37.53,70.58,30.96,37.18,0.32,20.18,80.84,0.86,1.3,,308.0,Very Poor
Delhi,2017-04-11 12:00:00,36.85,224.38,34.3,68.12,32.23,33.17,0.28,37.02,64.6,0.54,1.26,,360.0,Very Poor
Delhi,2017-04-12 12:00:00,117.86,319.66,28.27,59.3,43.46,45.65,0.78,27.59,56.88,2.43,19.41,,307.0,Very Poor
Delhi,2017-04-13 12:00:00,105.81,204.16,92.39,84.64,50.02,27.54,0.61,25.83,22.8,3.09,19.27,,396.0,Very Poor
Delhi,2017-04-14 12:00:00,229.03,404.46,29.57,79.48,30.31,40.94,0.49,51.04,42.58,5.4,21.67,,415.0,Severe
Delhi,2017-04-15 12:00:00,143.92,278.06,58.18,87.0,52.1,36.24,0.48,35.69,19.44,3.18,16.77,,357.0,Very Poor
Delhi,2017-04-16 12:00:00,202.02,401.01,36.31,100.73,41.63,36.1,0.91,74.79,40.94,7.57,34.41,,431.0,Severe
Delhi,2017-04-17 12:00:00,130.15,339.0,0.13,56.97,18.92,46.24,0.59,45.96,22.78,3.9,23.18,,390.0,Very Poor
Delhi,2017-04-18 12:00:00,193.82,518.85,18.64,84.46,21.51,34.88,0.46,84.1,31.98,6.15,23.53,,415.0,Severe
Delhi,2017-04-19 12:00:00,105.22,293.07,40.17,67.26,35.94,44.89,0.47,28.09,38.66,2.01,14.85,,428.0,Severe
Delhi,2017-04-20 12:00:00,103.84,300.12,65.91,108.68,44.24,52.94,0.2,33.69,96.74,1.31,3.0,,393.0,Very Poor
Delhi,2017-04-21 12:00:00,104.4,374.44,33.49,50.48,23.56,45.57,0.57,32.72,54.29,2.24,17.78,,346.0,Very Poor
Delhi,2017-04-22 12:00:00,134.0,286.25,83.93,96.6,29.53,53.75,0.0,,,0.5,0.0,,287.0,Poor
Delhi,2017-04-23 12:00:00,97.66,350.83,54.49,67.78,34.94,38.21,0.28,29.0,71.23,0.38,0.0,,258.0,Poor
Delhi,2017-04-24 12:00:00,88.17,204.37,39.03,50.6,34.37,29.14,1.21,29.14,49.52,1.82,23.88,,281.0,Poor
Delhi,2017-04-25 12:00:00,106.89,319.6,36.43,60.22,37.81,26.14,0.45,28.86,60.24,1.41,14.17,,260.0,Poor
Delhi,2017-04-26 12:00:00,91.55,161.92,60.85,80.14,55.24,39.73,0.5,27.76,65.72,1.33,15.9,,243.0,Poor
Delhi,2017-04-27 12:00:00,113.06,250.98,50.73,72.4,41.77,42.58,0.64,69.21,17.0,3.13,17.13,,233.0,Poor
Delhi,2017-04-28 12:00:00,129.0,324.21,43.91,63.82,42.24,29.67,0.69,29.31,56.22,1.94,12.75,,245.0,Poor
Delhi,2017-04-29 12:00:00,256.0,303.61,37.97,94.88,50.48,39.11,0.94,54.96,104.63,3.86,21.28,,221.0,Poor
Delhi,2017-04-30 12:00:00,81.92,207.12,25.91,51.95,23.72,28.95,0.63,42.5,67.49,1.31,13.91,,286.0,Poor
Delhi,2017-05-01 12:00:00,84.04,161.18,47.68,54.92,36.69,23.94,0.46,31.08,43.42,2.11,20.62,,188.0,Moderate
Delhi,2017-05-02 12:00:00,156.08,186.31,32.48,86.0,37.85,26.54,0.53,30.42,89.34,1.43,12.86,,392.0,Very Poor
Delhi,2017-05-03 12:00:00,143.82,400.31,34.47,111.0,53.32,39.74,1.19,54.22,43.14,3.71,12.6,,421.0,Severe
Delhi,2017-05-04 12:00:00,181.14,577.44,26.6,65.63,33.79,31.94,0.77,30.76,68.29,1.47,12.05,,308.0,Very Poor
Delhi,2017-05-05 12:00:00,148.17,295.97,79.67,72.64,47.61,29.16,0.59,40.72,76.33,2.18,12.27,,478.0,Severe
Delhi,2017-05-06 12:00:00,149.66,256.17,16.92,65.68,30.3,29.7,0.66,28.37,96.41,2.23,12.56,,425.0,Severe
Delhi,2017-05-07 12:00:00,161.5,273.36,32.25,74.78,51.77,29.89,0.74,42.45,89.34,2.37,15.54,,474.0,Severe
Delhi,2017-05-08 12:00:00,236.58,378.48,17.78,58.8,29.53,37.02,1.06,60.61,15.58,4.11,14.63,,410.0,Severe
Delhi,2017-05-09 12:00:00,122.14,333.02,14.44,52.89,24.39,30.49,0.57,30.91,63.64,2.41,19.48,,396.0,Very Poor
Delhi,2017-05-10 12:00:00,90.7,220.64,7.89,49.11,19.27,35.74,0.61,37.27,74.38,1.86,12.76,,201.0,Poor
Delhi,2017-05-11 12:00:00,89.42,230.92,8.98,34.99,14.35,29.63,0.66,63.59,99.22,2.57,19.44,,204.0,Poor
Delhi,2017-05-12 12:00:00,256.84,705.58,13.62,53.52,19.86,25.18,0.85,51.6,92.1,3.74,14.71,,504.0,Severe
Delhi,2017-05-13 12:00:00,243.31,305.35,21.9,66.34,29.6,31.24,0.84,35.61,105.02,3.22,19.75,,436.0,Severe
Delhi,2017-05-14 12:00:00,119.27,215.04,25.95,59.08,38.71,24.8,0.65,35.51,66.04,2.5,18.4,,364.0,Very Poor
Delhi,2017-05-15 12:00:00,106.94,389.57,27.81,59.93,32.54,21.2,0.51,24.71,56.68,1.72,13.81,,376.0,Very Poor
Delhi,2017-05-16 12:00:00,110.75,366.64,15.1,44.34,22.84,11.47,0.48,39.16,69.42,2.35,13.64,,398.0,Very Poor
Delhi,2017-05-17 12:00:00,97.15,286.58,15.12,47.56,20.3,12.69,0.53,47.78,69.91,1.84,9.84,,224.0,Poor
Delhi,2017-05-18 12:00:00,72.56,253.96,17.96,45.73,24.98,13.25,0.67,34.38,70.21,1.61,9.51,,196.0,Moderate
Delhi,2017-05-19 12:00:00,232.83,168.08,57.46,78.45,59.25,87.08,0.76,25.99,46.46,1.24,8.6,,298.0,Poor
Delhi,2017-05-20 12:00:00,268.08,372.0,9.96,40.26,19.14,20.72,0.74,31.64,66.42,1.46,12.32,,344.0,Very Poor
Delhi,2017-05-21 12:00:00,159.12,556.47,22.13,45.62,13.49,,0.62,25.51,43.9,1.27,10.3,,510.0,Severe
Delhi,2017-05-22 12:00:00,101.4,362.26,67.93,69.58,30.96,72.71,1.09,31.96,32.28,3.26,15.52,,303.0,Very Poor
Delhi,2017-05-23 12:00:00,72.9,184.7,22.9,77.02,11.25,50.13,0.19,18.33,22.67,1.98,17.46,,550.0,Severe
Delhi,2017-05-24 12:00:00,98.08,188.33,11.9,45.14,12.16,27.1,0.26,31.24,23.83,3.15,16.51,,238.0,Poor
Delhi,2017-05-25 12:00:00,316.17,210.33,4.56,50.06,12.02,20.89,0.35,54.98,21.83,3.79,16.23,,185.0,Moderate
Delhi,2017-05-26 12:00:00,96.39,267.58,14.98,55.58,19.46,44.31,0.59,42.84,94.79,2.08,10.62,,327.0,Very Poor
Delhi,2017-05-27 12:00:00,78.11,321.53,5.69,43.94,13.22,36.23,0.52,36.2,61.72,1.56,9.46,,228.0,Poor
Delhi,2017-05-28 12:00:00,39.74,130.56,5.82,42.35,13.16,34.08,0.42,27.93,60.4,1.21,9.29,,139.0,Moderate
Delhi,2017-05-29 12:00:00,61.53,181.33,26.51,53.83,21.08,44.33,0.41,27.92,44.3,1.83,9.42,,94.0,Satisfactory
Delhi,2017-05-30 12:00:00,46.29,144.42,21.25,60.89,22.21,42.46,0.33,19.93,63.64,1.41,11.4,,133.0,Moderate
Delhi,2017-05-31 12:00:00,54.77,164.26,10.41,67.31,22.97,42.49,0.66,22.74,50.02,2.21,15.21,,116.0,Moderate
Delhi,2017-06-01 12:00:00,109.8,213.08,16.66,102.99,33.65,51.19,0.66,53.79,105.24,3.06,17.66,,203.0,Poor
Delhi,2017-06-02 12:00:00,95.36,301.49,16.54,109.34,43.01,46.47,0.5,18.28,77.19,1.94,15.62,,339.0,Very Poor
Delhi,2017-06-03 12:00:00,108.39,343.75,23.91,97.65,52.04,50.17,0.57,23.02,65.72,2.76,15.25,,350.0,Very Poor
Delhi,2017-06-04 12:00:00,85.75,324.75,27.92,75.8,41.74,44.11,0.6,19.21,53.32,1.74,11.9,,393.0,Very Poor
Delhi,2017-06-05 12:00:00,81.72,347.39,43.72,48.96,40.88,44.3,0.46,17.37,25.7,1.27,15.24,,286.0,Poor
Delhi,2017-06-06 12:00:00,111.11,403.33,43.32,41.74,37.86,37.23,0.37,12.72,23.24,1.1,15.46,,172.0,Moderate
Delhi,2017-06-07 12:00:00,63.18,430.34,21.18,75.45,34.42,45.29,0.38,21.73,37.18,1.92,10.64,,215.0,Poor
Delhi,2017-06-08 12:00:00,23.5,,30.0,65.0,9.27,40.15,0.0,,,0.5,0.0,,66.0,Satisfactory
Delhi,2017-06-09 12:00:00,69.0,,13.22,113.1,13.48,44.88,0.0,,,0.6,0.0,,86.0,Satisfactory
Delhi,2017-06-10 12:00:00,,,,,0.0,,0.0,,,0.6,0.0,,149.0,Moderate
Delhi,2017-06-11 12:00:00,37.0,,9.5,58.85,7.21,30.15,0.0,,,0.6,0.0,,81.0,Satisfactory
Delhi,2017-06-12 12:00:00,60.5,160.25,8.37,66.0,6.48,30.9,0.0,,,0.6,0.0,,103.0,Moderate
Delhi,2017-06-13 12:00:00,30.0,397.0,15.6,63.0,7.18,33.15,0.0,,,0.59,0.0,,111.0,Moderate
Delhi,2017-06-14 12:00:00,73.5,359.5,13.42,61.52,6.74,33.5,0.0,,,0.61,0.0,,119.0,Moderate
Delhi,2017-06-15 12:00:00,,,,,0.0,,0.0,,,3.71,0.0,,,
Delhi,2017-06-16 12:00:00,31.5,120.75,80.75,84.12,17.71,58.32,0.0,,,0.25,0.0,,102.0,Moderate
Delhi,2017-06-17 12:00:00,35.0,89.75,36.3,62.33,9.89,41.3,0.0,,,0.79,0.0,,88.0,Satisfactory
Delhi,2017-06-18 12:00:00,35.0,186.0,32.9,57.22,8.98,42.37,0.0,,,0.72,0.0,,95.0,Satisfactory
Delhi,2017-06-19 12:00:00,22.5,151.5,54.23,38.7,10.16,45.48,0.0,,,0.0,0.0,,161.0,Moderate
Delhi,2017-06-20 12:00:00,28.0,,87.85,125.2,26.69,67.32,0.0,,,0.94,0.0,,91.0,Satisfactory
Delhi,2017-06-21 12:00:00,68.0,97.25,55.6,69.5,13.08,46.75,0.0,,,0.61,0.0,,112.0,Moderate
Delhi,2017-06-22 12:00:00,38.0,131.5,53.45,49.9,11.04,47.75,0.0,,,0.42,0.0,,124.0,Moderate
Delhi,2017-06-23 12:00:00,42.0,185.0,34.82,100.85,13.05,52.88,0.0,,,0.36,0.0,,,
Delhi,2017-06-24 12:00:00,44.0,188.25,38.25,75.45,11.28,48.87,0.0,,,0.38,0.0,,109.0,Moderate
Delhi,2017-06-25 12:00:00,70.0,315.75,31.92,57.25,8.85,40.47,0.0,,,0.52,0.0,,155.0,Moderate
Delhi,2017-06-26 12:00:00,58.0,,31.45,47.33,7.92,38.7,0.0,,,0.7,0.0,,97.0,Satisfactory
Delhi,2017-06-27 12:00:00,39.5,,23.35,52.55,7.3,32.03,0.0,,,0.25,0.0,,73.0,Satisfactory
Delhi,2017-06-28 12:00:00,40.0,87.5,25.57,58.02,8.03,35.82,0.0,,,1.19,0.0,,56.0,Satisfactory
Delhi,2017-06-29 12:00:00,24.5,,36.35,25.73,6.65,33.15,0.0,,,0.55,0.0,,60.0,Satisfactory
Delhi,2017-06-30 12:00:00,16.0,68.75,53.35,37.5,9.93,40.9,0.0,,,0.2,0.0,,47.0,Good
Delhi,2017-07-01 12:00:00,58.0,224.0,25.12,12.75,3.94,28.88,0.0,,,0.44,0.0,,91.0,Satisfactory
Delhi,2017-07-02 12:00:00,11.0,203.5,31.95,16.7,5.2,32.65,0.0,,,0.1,0.0,,50.0,Good
Delhi,2017-07-03 12:00:00,56.0,207.25,18.93,30.77,4.78,30.05,0.0,,,0.3,0.0,,46.0,Good
Delhi,2017-07-04 12:00:00,43.0,,20.68,22.0,4.27,22.68,0.0,,,0.24,0.0,,84.0,Satisfactory
Delhi,2017-07-05 12:00:00,63.0,,29.98,11.02,5.2,22.65,0.0,,,1.7,0.0,,274.0,Poor
Delhi,2017-07-06 12:00:00,43.5,,21.72,14.1,4.39,25.75,0.0,,,0.08,0.0,,84.0,Satisfactory
Delhi,2017-07-07 12:00:00,67.5,,54.15,20.88,8.51,37.1,0.0,,,0.1,0.0,,81.0,Satisfactory
Delhi,2017-07-08 12:00:00,57.0,,14.87,18.07,3.13,20.25,0.0,,,0.09,0.0,,63.0,Satisfactory
Delhi,2017-07-09 12:00:00,39.5,,15.93,12.52,2.77,20.3,0.0,,,0.05,0.0,,128.0,Moderate
Delhi,2017-07-10 12:00:00,29.5,,22.77,18.3,4.16,21.85,0.0,,,0.06,0.0,,70.0,Satisfactory
Delhi,2017-07-11 12:00:00,48.5,,24.25,26.62,5.1,25.58,0.0,,,0.14,0.0,,59.0,Satisfactory
Delhi,2017-07-12 12:00:00,12.0,,50.25,19.9,7.97,30.35,0.0,,,0.26,0.0,,47.0,Good
Delhi,2017-07-13 12:00:00,17.0,,37.15,18.72,6.09,27.27,0.0,,,0.22,0.0,,39.0,Good
Delhi,2017-07-14 12:00:00,34.0,,30.1,38.98,7.02,29.25,0.0,,,0.19,0.0,,39.0,Good
Delhi,2017-07-15 12:00:00,24.5,,26.75,69.78,9.25,36.05,0.0,,,0.26,0.0,,55.0,Satisfactory
Delhi,2017-07-16 12:00:00,45.5,,19.22,64.43,7.79,32.67,0.0,,,0.34,0.0,,66.0,Satisfactory
