City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Jaipur,2017-06-19 12:00:00,16.1,170.95,38.47,1.99,,2.58,0.54,2.09,14.22,0.0,0.83,,,
Jaipur,2017-06-19 13:00:00,,185.6,14.43,,,,0.0,9.34,6.38,0.0,0.8,,,
Jaipur,2017-06-19 14:00:00,,185.6,49.78,3.02,,5.21,0.04,3.9,2.7,0.0,0.52,,,
Jaipur,2017-06-19 15:00:00,,,23.49,,,5.16,0.18,6.33,6.7,0.0,0.37,,,
Jaipur,2017-06-19 16:00:00,61.85,,40.47,1.11,,5.89,0.28,7.93,2.23,0.0,0.14,,,
Jaipur,2017-06-19 17:00:00,73.22,9.67,9.12,3.25,,11.62,0.09,5.58,11.19,0.0,0.35,,,
Jaipur,2017-06-19 18:00:00,15.15,47.85,,10.82,,0.11,0.89,7.98,15.31,0.0,0.11,,,
Jaipur,2017-06-19 19:00:00,57.93,82.3,9.63,1.61,,,1.08,5.37,16.84,0.0,0.51,,,
Jaipur,2017-06-19 20:00:00,65.67,100.6,10.68,,,,1.4,6.26,13.83,0.0,0.85,,,
Jaipur,2017-06-19 21:00:00,133.6,98.2,10.47,,,,1.37,6.76,12.6,0.0,1.01,,,
Jaipur,2017-06-19 22:00:00,122.27,102.7,10.89,,,,1.47,8.52,9.16,0.0,1.0,,,
Jaipur,2017-06-19 23:00:00,101.9,109.85,9.64,,,,1.15,9.66,17.07,0.0,0.89,,,
Jaipur,2017-06-20 00:00:00,81.95,101.27,9.69,,,,0.67,9.64,25.8,0.0,0.0,,,
Jaipur,2017-06-20 01:00:00,53.55,74.83,9.77,,,,0.67,10.21,20.84,0.0,0.0,,,
Jaipur,2017-06-20 02:00:00,58.45,69.73,10.0,,,,0.67,7.77,20.34,0.0,0.0,,,
Jaipur,2017-06-20 03:00:00,66.62,54.32,9.93,,,,0.69,8.22,13.25,0.0,0.0,,,
Jaipur,2017-06-20 04:00:00,77.43,31.67,9.89,,,,0.66,8.15,9.1,0.0,0.0,,89.0,Satisfactory
Jaipur,2017-06-20 05:00:00,81.25,34.13,9.93,,,,0.74,8.81,7.46,0.0,0.0,,122.0,Moderate
Jaipur,2017-06-20 06:00:00,91.2,53.85,9.76,,,,0.59,7.09,3.72,0.0,0.0,,127.0,Moderate
Jaipur,2017-06-20 07:00:00,93.05,84.95,10.12,,,,0.68,7.27,6.78,0.0,0.0,,132.0,Moderate
Jaipur,2017-06-20 08:00:00,94.75,85.18,9.18,,,,0.64,7.67,8.55,0.0,0.0,,136.0,Moderate
Jaipur,2017-06-20 09:00:00,92.25,92.17,10.03,,,,0.76,6.67,8.09,0.0,0.0,,140.0,Moderate
Jaipur,2017-06-20 10:00:00,109.57,90.35,10.04,0.47,,3.2,1.06,9.67,9.75,0.0,0.31,,146.0,Moderate
Jaipur,2017-06-20 11:00:00,98.2,107.25,7.66,3.86,,3.37,1.43,17.48,7.96,0.0,0.61,,161.0,Moderate
Jaipur,2017-06-20 12:00:00,96.05,100.8,10.33,0.88,,1.33,0.91,9.49,9.26,0.0,0.75,,174.0,Moderate
Jaipur,2017-06-20 13:00:00,103.45,98.73,11.03,4.58,,6.8,0.78,9.35,9.58,0.0,0.26,,177.0,Moderate
Jaipur,2017-06-20 14:00:00,112.4,107.52,10.21,4.52,,5.82,0.69,7.58,15.12,0.0,0.38,,181.0,Moderate
Jaipur,2017-06-20 15:00:00,41.72,78.98,10.62,7.87,,9.13,0.54,9.15,19.09,0.0,0.42,,175.0,Moderate
Jaipur,2017-06-20 16:00:00,34.95,49.05,11.16,9.9,,11.37,0.57,9.27,24.22,0.0,0.12,,172.0,Moderate
Jaipur,2017-06-20 17:00:00,18.1,60.9,11.01,8.24,,10.07,0.61,11.3,28.05,0.0,0.14,,164.0,Moderate
Jaipur,2017-06-20 18:00:00,17.42,60.8,10.57,10.83,,10.73,0.73,7.13,25.05,0.0,0.26,,164.0,Moderate
Jaipur,2017-06-20 19:00:00,8.83,64.95,11.36,7.68,,9.52,0.98,10.66,20.63,0.0,0.25,,158.0,Moderate
Jaipur,2017-06-20 20:00:00,20.63,65.37,11.04,7.52,,9.19,0.95,6.96,16.22,0.0,0.69,,151.0,Moderate
Jaipur,2017-06-20 21:00:00,64.6,83.42,14.13,6.96,,12.25,1.31,7.86,7.55,0.0,0.65,,142.0,Moderate
Jaipur,2017-06-20 22:00:00,95.58,78.98,13.1,7.36,,11.55,1.11,8.5,6.52,0.0,0.93,,138.0,Moderate
Jaipur,2017-06-20 23:00:00,70.32,83.92,12.63,5.52,,9.99,1.01,10.63,8.99,0.0,0.57,,134.0,Moderate
Jaipur,2017-06-21 00:00:00,50.88,91.03,11.0,4.46,,7.6,0.74,7.51,9.37,0.0,0.54,,129.0,Moderate
Jaipur,2017-06-21 01:00:00,55.18,65.53,10.68,3.17,,6.1,0.63,8.5,9.08,0.0,0.0,,130.0,Moderate
Jaipur,2017-06-21 02:00:00,72.2,74.22,9.65,1.96,,3.69,0.43,6.76,14.61,0.0,0.0,,131.0,Moderate
Jaipur,2017-06-21 03:00:00,80.0,74.67,10.58,0.38,,4.0,0.34,7.96,13.79,0.0,0.0,,133.0,Moderate
Jaipur,2017-06-21 04:00:00,83.97,69.85,10.24,0.32,,3.76,0.45,7.62,20.49,0.0,0.0,,134.0,Moderate
Jaipur,2017-06-21 05:00:00,116.22,277.43,10.35,,,2.36,0.48,9.11,29.97,0.0,0.0,,139.0,Moderate
Jaipur,2017-06-21 06:00:00,86.83,236.62,9.93,0.11,,2.69,0.44,8.78,26.06,0.0,0.0,,138.0,Moderate
Jaipur,2017-06-21 07:00:00,40.37,139.4,10.74,0.47,,4.08,0.47,10.36,32.15,0.0,0.0,,131.0,Moderate
Jaipur,2017-06-21 08:00:00,36.62,112.53,11.08,3.36,,6.52,0.45,7.0,26.37,0.0,0.0,,123.0,Moderate
Jaipur,2017-06-21 09:00:00,39.05,90.78,10.7,3.48,,6.12,0.36,7.47,31.5,0.0,0.0,,116.0,Moderate
Jaipur,2017-06-21 10:00:00,61.4,65.52,10.49,1.85,,4.74,0.55,9.0,40.63,0.0,0.13,,109.0,Moderate
Jaipur,2017-06-21 11:00:00,98.9,56.65,9.72,2.1,,4.05,0.61,9.54,41.21,0.0,0.38,,109.0,Moderate
Jaipur,2017-06-21 12:00:00,102.58,55.52,10.28,1.24,,3.99,0.79,9.89,48.99,0.0,0.42,,110.0,Moderate
Jaipur,2017-06-21 13:00:00,100.13,69.0,9.87,1.89,,3.62,1.02,11.61,55.89,0.0,0.14,,110.0,Moderate
Jaipur,2017-06-21 14:00:00,99.8,85.35,10.26,1.9,,3.89,0.93,9.15,51.59,0.0,0.44,,108.0,Moderate
Jaipur,2017-06-21 15:00:00,105.62,92.48,9.56,2.04,,3.77,1.04,10.96,51.41,0.0,0.42,,117.0,Moderate
Jaipur,2017-06-21 16:00:00,81.9,75.32,10.25,1.06,,3.51,0.66,8.46,60.06,0.0,0.38,,123.0,Moderate
Jaipur,2017-06-21 17:00:00,60.07,77.15,9.37,1.82,,3.53,0.39,10.07,62.13,0.0,0.23,,129.0,Moderate
Jaipur,2017-06-21 18:00:00,50.27,77.77,9.67,3.45,,4.6,0.58,9.68,62.94,0.0,0.39,,134.0,Moderate
Jaipur,2017-06-21 19:00:00,31.45,71.75,9.38,5.75,,6.08,0.91,11.34,56.52,0.0,0.59,,137.0,Moderate
Jaipur,2017-06-21 20:00:00,35.9,58.18,10.27,5.74,,7.32,1.01,10.08,47.34,0.0,0.86,,139.0,Moderate
Jaipur,2017-06-21 21:00:00,36.5,83.98,11.08,6.94,,8.75,1.22,11.5,41.84,0.0,0.98,,135.0,Moderate
Jaipur,2017-06-21 22:00:00,38.65,74.15,10.93,7.85,,8.92,1.25,8.86,36.35,0.0,1.16,,127.0,Moderate
Jaipur,2017-06-21 23:00:00,55.4,76.43,10.85,7.2,,8.69,1.29,10.95,46.34,0.0,0.81,,125.0,Moderate
Jaipur,2017-06-22 00:00:00,42.77,71.65,9.73,4.94,,6.19,0.86,7.46,50.82,0.0,0.74,,124.0,Moderate
Jaipur,2017-06-22 01:00:00,32.35,66.23,10.7,2.1,,5.35,0.7,8.38,53.51,0.0,0.33,,121.0,Moderate
Jaipur,2017-06-22 02:00:00,33.2,66.2,10.61,1.09,,4.69,0.58,7.41,48.1,0.0,0.41,,115.0,Moderate
Jaipur,2017-06-22 03:00:00,22.75,52.4,10.46,4.56,,7.23,0.68,9.16,21.93,0.0,0.44,,107.0,Moderate
Jaipur,2017-06-22 04:00:00,20.18,31.63,10.28,1.22,,3.74,0.51,8.49,46.8,0.0,0.22,,99.0,Satisfactory
Jaipur,2017-06-22 05:00:00,15.55,34.35,9.55,,,2.31,0.59,9.53,36.86,0.0,0.0,,92.0,Satisfactory
Jaipur,2017-06-22 06:00:00,17.35,49.58,10.13,,,2.35,0.55,7.47,23.22,0.0,0.0,,87.0,Satisfactory
Jaipur,2017-06-22 07:00:00,3.6,46.75,10.91,,,4.24,0.56,9.04,31.5,0.0,0.0,,85.0,Satisfactory
Jaipur,2017-06-22 08:00:00,,39.13,10.16,0.1,,3.26,0.55,6.8,38.08,0.0,0.0,,86.0,Satisfactory
Jaipur,2017-06-22 09:00:00,,31.2,9.55,0.11,,2.88,0.67,7.18,33.54,0.0,0.0,,87.0,Satisfactory
Jaipur,2017-06-22 10:00:00,1.6,18.55,11.64,1.05,,5.59,0.81,8.25,26.43,0.0,0.0,,82.0,Satisfactory
Jaipur,2017-06-22 11:00:00,4.0,13.23,10.8,3.29,,6.4,0.89,10.59,30.59,0.0,0.4,,75.0,Satisfactory
Jaipur,2017-06-22 12:00:00,4.42,22.1,10.62,3.74,,6.48,0.89,9.93,42.99,0.0,0.71,,68.0,Satisfactory
Jaipur,2017-06-22 13:00:00,4.75,0.28,9.98,3.02,,5.23,0.74,10.0,64.33,0.0,0.8,,64.0,Satisfactory
Jaipur,2017-06-22 14:00:00,29.7,3.15,9.53,3.0,,4.58,0.71,8.69,60.19,0.0,0.48,,64.0,Satisfactory
Jaipur,2017-06-22 15:00:00,42.3,11.93,10.42,0.15,,3.05,0.7,10.17,70.43,0.0,0.49,,70.0,Satisfactory
Jaipur,2017-06-22 16:00:00,27.77,15.9,9.43,0.27,,2.68,0.55,9.19,70.92,0.0,0.0,,71.0,Satisfactory
Jaipur,2017-06-22 17:00:00,21.88,15.9,8.67,0.85,,2.15,0.49,10.62,77.08,0.0,0.0,,77.0,Satisfactory
Jaipur,2017-06-22 18:00:00,26.15,18.27,9.78,0.66,,2.63,0.61,8.38,72.85,0.0,0.0,,77.0,Satisfactory
Jaipur,2017-06-22 19:00:00,22.35,26.5,9.19,4.23,,4.81,0.85,10.12,60.12,0.0,0.28,,77.0,Satisfactory
Jaipur,2017-06-22 20:00:00,35.95,15.75,9.67,3.99,,5.56,0.97,8.03,38.57,0.0,0.71,,77.0,Satisfactory
Jaipur,2017-06-22 21:00:00,51.93,19.52,10.37,7.76,,8.88,1.19,8.46,31.46,0.0,0.49,,77.0,Satisfactory
Jaipur,2017-06-22 22:00:00,41.37,42.95,10.86,9.1,,9.92,1.07,9.01,20.5,0.0,0.56,,77.0,Satisfactory
Jaipur,2017-06-22 23:00:00,43.7,53.73,11.05,10.1,,10.74,0.96,11.07,21.36,0.0,0.79,,77.0,Satisfactory
Jaipur,2017-06-23 00:00:00,46.95,62.65,10.62,7.38,,8.38,0.65,9.83,27.62,0.0,0.68,,77.0,Satisfactory
Jaipur,2017-06-23 01:00:00,38.12,56.52,10.42,4.19,,6.37,0.55,9.83,31.75,0.0,0.12,,73.0,Satisfactory
Jaipur,2017-06-23 02:00:00,21.8,28.78,9.18,1.16,,2.85,0.5,8.21,43.82,0.0,0.0,,60.0,Satisfactory
Jaipur,2017-06-23 03:00:00,20.85,18.85,9.13,0.09,,2.54,0.6,9.9,47.3,0.0,0.0,,60.0,Satisfactory
Jaipur,2017-06-23 04:00:00,25.15,30.32,9.67,0.01,,1.86,0.64,7.58,52.86,0.0,0.0,,60.0,Satisfactory
Jaipur,2017-06-23 05:00:00,42.9,34.3,9.23,0.47,,1.56,0.6,7.75,46.8,0.0,0.0,,54.0,Satisfactory
Jaipur,2017-06-23 06:00:00,31.62,53.48,9.41,1.0,,2.35,0.61,7.78,34.54,0.0,0.0,,53.0,Satisfactory
Jaipur,2017-06-23 07:00:00,29.67,48.65,10.59,2.43,,4.61,0.81,9.47,29.11,0.0,0.28,,53.0,Satisfactory
Jaipur,2017-06-23 08:00:00,27.1,31.9,9.69,2.32,,3.16,0.49,8.36,27.91,0.0,0.27,,53.0,Satisfactory
Jaipur,2017-06-23 09:00:00,39.12,54.92,10.35,1.18,,3.22,0.38,8.8,46.16,0.0,0.4,,53.0,Satisfactory
Jaipur,2017-06-23 10:00:00,36.28,66.78,11.04,,,1.36,0.37,8.61,65.13,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 11:00:00,38.6,43.75,10.81,,,1.43,0.71,10.12,57.98,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 12:00:00,27.37,41.62,9.63,,,0.17,0.49,7.17,58.07,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 13:00:00,22.95,32.32,3.29,20.81,,2.22,0.24,7.36,57.38,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 14:00:00,14.3,18.75,5.5,0.62,,,0.55,6.59,57.12,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 15:00:00,18.6,16.35,10.01,0.47,,2.04,0.85,7.86,38.41,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 16:00:00,20.68,34.2,9.64,2.35,,3.84,0.9,7.2,38.49,0.0,0.46,,65.0,Satisfactory
Jaipur,2017-06-23 17:00:00,30.3,42.22,9.59,0.75,,2.76,0.86,8.97,38.8,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-23 18:00:00,32.62,50.62,10.92,0.64,,3.97,0.51,7.89,38.41,0.0,0.24,,58.0,Satisfactory
Jaipur,2017-06-23 19:00:00,41.78,66.03,10.23,1.23,,4.02,0.58,7.89,37.4,0.0,0.52,,58.0,Satisfactory
Jaipur,2017-06-23 20:00:00,31.0,52.13,9.88,2.66,,4.75,0.83,7.43,25.0,0.0,0.64,,57.0,Satisfactory
Jaipur,2017-06-23 21:00:00,40.57,69.33,10.7,6.6,,7.95,1.26,8.82,14.59,0.0,0.36,,63.0,Satisfactory
Jaipur,2017-06-23 22:00:00,40.52,82.23,11.21,6.69,,8.65,1.11,8.11,13.57,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-23 23:00:00,56.4,101.0,10.67,5.58,,7.26,1.15,9.78,11.68,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-24 00:00:00,60.35,92.33,9.96,2.8,,4.51,0.86,6.67,10.09,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-24 01:00:00,47.57,68.9,11.47,2.52,,6.41,1.05,7.43,4.69,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-24 02:00:00,45.1,48.92,12.68,3.63,,8.05,0.58,8.77,3.36,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-24 03:00:00,46.52,63.23,10.87,0.7,,4.54,0.53,9.7,9.51,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-24 04:00:00,56.35,85.25,10.94,0.06,,3.41,0.52,8.83,10.46,0.0,0.0,,63.0,Satisfactory
Jaipur,2017-06-24 05:00:00,62.13,66.75,9.41,1.9,,3.99,0.74,9.22,5.67,0.0,0.0,,62.0,Satisfactory
Jaipur,2017-06-24 06:00:00,65.0,86.77,11.1,1.77,,5.5,0.66,7.23,4.6,0.0,0.0,,65.0,Satisfactory
Jaipur,2017-06-24 07:00:00,75.5,87.08,11.38,2.45,,6.06,0.78,8.07,4.35,0.0,0.0,,68.0,Satisfactory
Jaipur,2017-06-24 08:00:00,82.65,85.12,10.76,1.45,,4.8,0.56,7.97,10.78,0.0,0.0,,72.0,Satisfactory
Jaipur,2017-06-24 09:00:00,72.83,91.0,10.21,0.12,,3.31,0.28,7.56,25.88,0.0,0.0,,74.0,Satisfactory
Jaipur,2017-06-24 10:00:00,65.12,77.98,7.84,,,2.58,0.43,8.01,39.75,0.0,0.0,,76.0,Satisfactory
Jaipur,2017-06-24 11:00:00,67.22,84.75,2.86,,,1.37,0.46,8.31,48.92,0.0,0.0,,78.0,Satisfactory
Jaipur,2017-06-24 12:00:00,52.1,60.57,268.32,,,66.86,0.57,8.86,29.55,0.0,0.0,,80.0,Satisfactory
Jaipur,2017-06-24 13:00:00,40.55,44.45,71.58,2.7,,141.93,0.62,11.14,1.66,0.0,0.0,,81.0,Satisfactory
Jaipur,2017-06-24 14:00:00,36.8,32.6,,,,2.57,0.61,8.1,2.76,0.0,0.0,,83.0,Satisfactory
Jaipur,2017-06-24 15:00:00,18.8,21.9,,,,1.81,1.64,26.34,0.6,0.0,0.0,,83.0,Satisfactory
Jaipur,2017-06-24 16:00:00,,,,,,,,,,,,,85.0,Satisfactory
Jaipur,2017-06-24 17:00:00,,,,,,,,,,,,,86.0,Satisfactory
Jaipur,2017-06-24 18:00:00,,,,,,,,,,,,,88.0,Satisfactory
Jaipur,2017-06-24 19:00:00,49.35,81.0,,,,1.66,0.73,9.34,1.84,0.0,0.0,,88.0,Satisfactory
Jaipur,2017-06-24 20:00:00,38.48,59.73,,,,0.75,0.79,8.06,6.66,0.0,0.0,,89.0,Satisfactory
Jaipur,2017-06-24 21:00:00,49.78,90.7,,0.01,,2.83,1.13,6.41,1.54,0.0,0.0,,90.0,Satisfactory
Jaipur,2017-06-24 22:00:00,65.4,115.35,,,,2.59,1.2,9.39,1.0,,,,92.0,Satisfactory
Jaipur,2017-06-24 23:00:00,64.93,103.02,,,,2.91,1.36,10.59,2.19,,,,92.0,Satisfactory
Jaipur,2017-06-25 00:00:00,53.1,122.95,,,,2.46,1.03,8.03,2.07,,,,92.0,Satisfactory
Jaipur,2017-06-25 01:00:00,58.97,116.9,,,,2.0,0.9,9.21,2.98,,,,93.0,Satisfactory
Jaipur,2017-06-25 02:00:00,51.68,93.42,,,,0.65,0.66,10.17,3.31,,,,93.0,Satisfactory
Jaipur,2017-06-25 03:00:00,40.73,90.42,,,,0.63,0.79,12.69,10.47,,,,93.0,Satisfactory
Jaipur,2017-06-25 04:00:00,37.05,98.85,,,,0.08,0.54,10.22,24.95,,,,91.0,Satisfactory
Jaipur,2017-06-25 05:00:00,40.78,91.43,,,,0.07,0.47,9.87,6.5,,,,89.0,Satisfactory
Jaipur,2017-06-25 06:00:00,61.3,88.72,,,,0.57,0.57,7.43,5.45,,,,89.0,Satisfactory
Jaipur,2017-06-25 07:00:00,53.0,93.85,,,,1.63,0.75,8.66,14.23,,,,87.0,Satisfactory
Jaipur,2017-06-25 08:00:00,40.1,84.8,,,,1.49,0.72,8.89,12.22,,,,84.0,Satisfactory
Jaipur,2017-06-25 09:00:00,64.65,104.12,,,,0.78,0.81,9.05,11.22,,,,84.0,Satisfactory
Jaipur,2017-06-25 10:00:00,62.85,97.12,,,,0.34,0.64,6.8,3.93,,,,85.0,Satisfactory
Jaipur,2017-06-25 11:00:00,61.5,82.75,,,,0.44,0.58,7.63,9.51,,,,85.0,Satisfactory
